timestamp_ns,seq,real,imag
1775059750372911411,9623,0x555C000A,0xAAAC0005
1775059750372922766,9624,0x555C000A,0xAAAC0005
1775059750372934225,9625,0x555C000A,0xAAAC0005
1775059750372949695,9626,0x555C000A,0xAAAC0005
1775059750372961206,9627,0x555C000A,0xAAAC0005
1775059750372972665,9628,0x555C000A,0xAAAC0005
1775059750372984228,9629,0x555C000A,0xAAAC0005
1775059750372995583,9630,0x555C000A,0xAAAC0005
1775059750373006938,9631,0x555C000A,0xAAAC0005
1775059750373018501,9632,0x555C000A,0xAAAC0005
1775059750373030064,9633,0x555C000A,0xAAAC0005
1775059750373041419,9634,0x555C000A,0xAAAC0005
1775059750373052878,9635,0x555C000A,0xAAAC0005
1775059750373064442,9636,0x555C000A,0xAAAC0005
1775059750373075953,9637,0x555C000A,0xAAAC0005
1775059750373087151,9638,0x555C000A,0xAAAC0005
1775059750373098715,9639,0x555C000A,0xAAAC0005
1775059750373110122,9640,0x555C000A,0xAAAC0005
1775059750373121685,9641,0x555C000A,0xAAAC0005
1775059750373132988,9642,0x555C000A,0xAAAC0005
1775059750373144603,9643,0x555C000A,0xAAAC0005
1775059750373156010,9644,0x555C000A,0xAAAC0005
1775059750373167521,9645,0x555C000A,0xAAAC0005
1775059750373178876,9646,0x555C000A,0xAAAC0005
1775059750373190595,9647,0x555C000A,0xAAAC0005
1775059750373201898,9648,0x555C000A,0xAAAC0005
1775059750373213826,9649,0x555C000A,0xAAAC0005
1775059750373225389,9650,0x555C000A,0xAAAC0005
1775059750373236796,9651,0x555C000A,0xAAAC0005
1775059750373248724,9652,0x555C000A,0xAAAC0005
1775059750373260652,9653,0x555C000A,0xAAAC0005
1775059750373272371,9654,0x555C000A,0xAAAC0005
1775059750373283726,9655,0x555C000A,0xAAAC0005
1775059750373295394,9656,0x555C000A,0xAAAC0005
1775059750373307009,9657,0x555C000A,0xAAAC0005
1775059750373318364,9658,0x555C000A,0xAAAC0005
1775059750373329979,9659,0x555C000A,0xAAAC0005
1775059750373341334,9660,0x555C000A,0xAAAC0005
1775059750373352845,9661,0x555C000A,0xAAAC0005
1775059750373365138,9662,0x555C000A,0xAAAC0005
1775059750373376649,9663,0x555C000A,0xAAAC0005
1775059750373388108,9664,0x555C000A,0xAAAC0005
1775059750373399359,9665,0x555C000A,0xAAAC0005
1775059750373410713,9666,0x555C000A,0xAAAC0005
1775059750373422172,9667,0x555C000A,0xAAAC0005
1775059750373433423,9668,0x555C000A,0xAAAC0005
1775059750373448476,9669,0x555C000A,0xAAAC0005
1775059750373460352,9670,0x555C000A,0xAAAC0005
1775059750373471811,9671,0x555C000A,0xAAAC0005
1775059750373483374,9672,0x555C000A,0xAAAC0005
1775059750373495719,9673,0x555C000A,0xAAAC0005
1775059750373507594,9674,0x555C000A,0xAAAC0005
1775059750373519470,9675,0x555C000A,0xAAAC0005
1775059750373531033,9676,0x555C000A,0xAAAC0005
1775059750373542545,9677,0x555C000A,0xAAAC0005
1775059750373553795,9678,0x555C000A,0xAAAC0005
1775059750373565202,9679,0x555C000A,0xAAAC0005
1775059750373576713,9680,0x555C000A,0xAAAC0005
1775059750373588745,9681,0x555C000A,0xAAAC0005
1775059750373600465,9682,0x555C000A,0xAAAC0005
1775059750373611820,9683,0x555C000A,0xAAAC0005
1775059750373623175,9684,0x555C000A,0xAAAC0005
1775059750373634373,9685,0x555C000A,0xAAAC0005
1775059750373645937,9686,0x555C000A,0xAAAC0005
1775059750373657812,9687,0x555C000A,0xAAAC0005
1775059750373669480,9688,0x555C000A,0xAAAC0005
1775059750373681147,9689,0x555C000A,0xAAAC0005
1775059750373692710,9690,0x555C000A,0xAAAC0005
1775059750373704274,9691,0x555C000A,0xAAAC0005
1775059750373716149,9692,0x555C000A,0xAAAC0005
1775059750373728129,9693,0x555C000A,0xAAAC0005
1775059750373739797,9694,0x555C000A,0xAAAC0005
1775059750373751464,9695,0x555C000A,0xAAAC0005
1775059750373762975,9696,0x555C000A,0xAAAC0005
1775059750373774382,9697,0x555C000A,0xAAAC0005
1775059750373785633,9698,0x555C000A,0xAAAC0005
1775059750373796727,9699,0x555C000A,0xAAAC0005
1775059750373808134,9700,0x555C000A,0xAAAC0005
1775059750373845376,9701,0x555C000A,0xAAAA0000
1775059750373857304,9702,0x00920000,0x00940005
1775059750373869128,9703,0x555C000A,0xAAAC0005
1775059750373880691,9704,0x555C000A,0xAAAC0005
1775059750373891994,9705,0x555C000A,0xAAAC0005
1775059750373903296,9706,0x555C000A,0xAAAC0005
1775059750373914808,9707,0x555C000A,0xAAAC0005
1775059750373926371,9708,0x555C000A,0xAAAC0005
1775059750373938299,9709,0x555C000A,0xAAAC0005
1775059750373962623,9710,0x555C000A,0xAAAC0005
1775059750373974551,9711,0x555C000A,0xAAAC0005
1775059750373986114,9712,0x555C000A,0xAAAC0005
1775059750373997573,9713,0x555C000A,0xAAAC0005
1775059750374009293,9714,0x555C000A,0xAAAC0005
1775059750374020804,9715,0x555C000A,0xAAAC0005
1775059750374032263,9716,0x555C000A,0xAAAC0005
1775059750374043618,9717,0x555C000A,0xAAAC0005
1775059750374054973,9718,0x555C000A,0xAAAC0005
1775059750374066484,9719,0x555C000A,0xAAAC0005
1775059750374078047,9720,0x555C000A,0xAAAC0005
1775059750374089610,9721,0x555C000A,0xAAAC0005
1775059750374101069,9722,0x555C000A,0xAAAC0005
1775059750374112424,9723,0x555C000A,0xAAAC0005
1775059750374123727,9724,0x555C000A,0xAAAC0005
1775059750374135082,9725,0x555C000A,0xAAAC0005
1775059750374146593,9726,0x555C000A,0xAAAC0005
1775059750374158052,9727,0x555C000A,0xAAAC0005
1775059750374169511,9728,0x555C000A,0xAAAC0005
1775059750374180762,9729,0x555C000A,0xAAAC0005
1775059750374192013,9730,0x555C000A,0xAAAC0005
1775059750374203159,9731,0x555C000A,0xAAAC0005
1775059750374214670,9732,0x555C000A,0xAAAC0005
1775059750374226390,9733,0x555C000A,0xAAAC0005
1775059750374237693,9734,0x555C000A,0xAAAC0005
1775059750374249204,9735,0x555C000A,0xAAAC0005
1775059750374261704,9736,0x555C000A,0xAAAC0005
1775059750374274257,9737,0x555C000A,0xAAAC0005
1775059750374285925,9738,0x555C000A,0xAAAC0005
1775059750374297644,9739,0x555C000A,0xAAAC0005
1775059750374308895,9740,0x555C000A,0xAAAC0005
1775059750374320406,9741,0x555C000A,0xAAAC0005
1775059750374331605,9742,0x555C000A,0xAAAC0005
1775059750374343168,9743,0x555C000A,0xAAAC0005
1775059750374354835,9744,0x555C000A,0xAAAC0005
1775059750374366659,9745,0x555C000A,0xAAAC0005
1775059750374378483,9746,0x555C000A,0xAAAC0005
1775059750374389838,9747,0x555C000A,0xAAAC0005
1775059750374401401,9748,0x555C000A,0xAAAC0005
1775059750374412964,9749,0x555C000A,0xAAAC0005
1775059750374424475,9750,0x555C000A,0xAAAC0005
1775059750374438851,9751,0x555C000A,0xAAAC0005
1775059750374451508,9752,0x555C000A,0xAAAC0005
1775059750374463175,9753,0x555C000A,0xAAAC0005
1775059750374474739,9754,0x555C000A,0xAAAC0005
1775059750374486250,9755,0x555C000A,0xAAAC0005
1775059750374497709,9756,0x555C000A,0xAAAC0005
1775059750374509272,9757,0x555C000A,0xAAAC0005
1775059750374520887,9758,0x555C000A,0xAAAC0005
1775059750374532659,9759,0x555C000A,0xAAAC0005
1775059750374544118,9760,0x555C000A,0xAAAC0005
1775059750374555838,9761,0x555C000A,0xAAAC0005
1775059750374567140,9762,0x555C000A,0xAAAC0005
1775059750374578756,9763,0x555C000A,0xAAAC0005
1775059750374590215,9764,0x555C000A,0xAAAC0005
1775059750374601622,9765,0x555C000A,0xAAAC0005
1775059750374613758,9766,0x555C000A,0xAAAC0005
1775059750374625582,9767,0x555C000A,0xAAAC0005
1775059750374637457,9768,0x555C000A,0xAAAC0005
1775059750374649177,9769,0x555C000A,0xAAAC0005
1775059750374661417,9770,0x555C000A,0xAAAC0005
1775059750374673137,9771,0x555C000A,0xAAAC0005
1775059750374686314,9772,0x555C000A,0xAAAC0005
1775059750374698086,9773,0x555C000A,0xAAAC0005
1775059750374710118,9774,0x555C000A,0xAAAC0005
1775059750374722931,9775,0x555C000A,0xAAAC0005
1775059750374734495,9776,0x555C000A,0xAAAC0005
1775059750374745954,9777,0x555C000A,0xAAAC0005
1775059750374757361,9778,0x555C000A,0xAAAC0005
1775059750374769601,9779,0x555C000A,0xAAAC0005
1775059750374781373,9780,0x555C000A,0xAAAC0005
1775059750374793352,9781,0x555C000A,0xAAAC0005
1775059750374804916,9782,0x555C000A,0xAAAC0005
1775059750374825490,9783,0x555C000A,0xAAAC0005
1775059750374837730,9784,0x555C000A,0xAAAC0005
1775059750374849762,9785,0x555C000A,0xAAAC0005
1775059750374861638,9786,0x555C000A,0xAAAC0005
1775059750374874660,9787,0x555C000A,0xAAAC0005
1775059750374886379,9788,0x555C000A,0xAAAC0005
1775059750374898255,9789,0x555C000A,0xAAAC0005
1775059750374910912,9790,0x555C000A,0xAAAC0005
1775059750374922631,9791,0x555C000A,0xAAAC0005
1775059750374934038,9792,0x555C000A,0xAAAC0005
1775059750374946018,9793,0x555C000A,0xAAAC0005
1775059750374957529,9794,0x555C000A,0xAAAC0005
1775059750374969041,9795,0x555C000A,0xAAAC0005
1775059750374980552,9796,0x555C000A,0xAAAC0005
1775059750374991959,9797,0x555C000A,0xAAAC0005
1775059750375003574,9798,0x555C000A,0xAAAC0005
1775059750375014981,9799,0x555C000A,0xAAAC0005
1775059750375026388,9800,0x555C000A,0xAAAC0005
1775059750375037691,9801,0x555C000A,0xAAAC0005
1775059750375048941,9802,0x555C000A,0xAAAC0005
1775059750375060401,9803,0x555C000A,0xAAAC0005
1775059750375075454,9804,0x555C000A,0xAAAC0005
1775059750375087277,9805,0x555C000A,0xAAAC0005
1775059750375098788,9806,0x555C000A,0xAAAC0005
1775059750375110560,9807,0x555C000A,0xAAAC0005
1775059750375122019,9808,0x555C000A,0xAAAC0005
1775059750375134884,9809,0x555C000A,0xAAAC0005
1775059750375146864,9810,0x555C000A,0xAAAC0005
1775059750375158532,9811,0x555C000A,0xAAAC0005
1775059750375169939,9812,0x555C000A,0xAAAC0005
1775059750375181502,9813,0x555C000A,0xAAAC0005
1775059750375192805,9814,0x555C000A,0xAAAC0005
1775059750375205097,9815,0x555C000A,0xAAAC0005
1775059750375216556,9816,0x555C000A,0xAAAC0005
1775059750375228276,9817,0x555C000A,0xAAAC0005
1775059750375239943,9818,0x555C000A,0xAAAC0005
1775059750375251194,9819,0x555C000A,0xAAAC0005
1775059750375262601,9820,0x555C000A,0xAAAC0005
1775059750375274320,9821,0x555C000A,0xAAAC0005
1775059750375285727,9822,0x555C000A,0xAAAC0005
1775059750375297186,9823,0x555C000A,0xAAAC0005
1775059750375308645,9824,0x555C000A,0xAAAC0005
1775059750375319844,9825,0x555C000A,0xAAAC0005
1775059750375331407,9826,0x555C000A,0xAAAC0005
1775059750375342866,9827,0x555C000A,0xAAAC0005
1775059750375354377,9828,0x555C000A,0xAAAC0005
1775059750375365732,9829,0x555C000A,0xAAAC0005
1775059750375377191,9830,0x555C000A,0xAAAC0005
1775059750375388442,9831,0x555C000A,0xAAAC0005
1775059750375399953,9832,0x555C000A,0xAAAC0005
1775059750375411621,9833,0x555C000A,0xAAAC0005
1775059750375423080,9834,0x555C000A,0xAAAC0005
1775059750375434539,9835,0x555C000A,0xAAAC0005
1775059750375446102,9836,0x555C000A,0xAAAC0005
1775059750375457873,9837,0x555C000A,0xAAAC0005
1775059750375469437,9838,0x555C000A,0xAAAC0005
1775059750375482094,9839,0x555C000A,0xAAAC0005
1775059750375493657,9840,0x555C000A,0xAAAC0005
1775059750375505324,9841,0x555C000A,0xAAAC0005
1775059750375516940,9842,0x555C000A,0xAAAC0005
1775059750375528503,9843,0x555C000A,0xAAAC0005
1775059750375539858,9844,0x555C000A,0xAAAC0005
1775059750375551421,9845,0x555C000A,0xAAAC0005
1775059750375565953,9846,0x555C000A,0xAAAC0005
1775059750375578350,9847,0x555C000A,0xAAAC0005
1775059750375589861,9848,0x555C000A,0xAAAC0005
1775059750375601372,9849,0x555C000A,0xAAAC0005
1775059750375612935,9850,0x555C000A,0xAAAC0005
1775059750375625801,9851,0x555C000A,0xAAAC0005
1775059750375637624,9852,0x555C000A,0xAAAC0005
1775059750375649708,9853,0x555C000A,0xAAAC0005
1775059750375661376,9854,0x555C000A,0xAAAC0005
1775059750375673095,9855,0x555C000A,0xAAAC0005
1775059750375684919,9856,0x555C000A,0xAAAC0005
1775059750375696691,9857,0x555C000A,0xAAAC0005
1775059750375708462,9858,0x555C000A,0xAAAC0005
1775059750375720077,9859,0x555C000A,0xAAAC0005
1775059750375731641,9860,0x555C000A,0xAAAC0005
1775059750375742839,9861,0x555C000A,0xAAAC0005
1775059750375754663,9862,0x555C000A,0xAAAC0005
1775059750375766382,9863,0x555C000A,0xAAAC0005
1775059750375778050,9864,0x555C000A,0xAAAC0005
1775059750375789769,9865,0x555C000A,0xAAAC0005
1775059750375801645,9866,0x555C000A,0xAAAC0005
1775059750375813312,9867,0x555C000A,0xAAAC0005
1775059750375860972,9868,0x555C000A,0xAAAC0005
1775059750375876494,9869,0x555C000A,0xAAAC0005
1775059750375888838,9870,0x555C000A,0xAAAC0005
1775059750375901599,9871,0x555C000A,0xAAAC0005
1775059750375913527,9872,0x555C000A,0xAAAC0005
1775059750375925038,9873,0x555C000A,0xAAAC0005
1775059750375936393,9874,0x555C000A,0xAAAC0005
1775059750375948113,9875,0x555C000A,0xAAAC0005
1775059750375959520,9876,0x555C000A,0xAAAC0005
1775059750375970666,9877,0x555C000A,0xAAAC0005
1775059750375982177,9878,0x555C000A,0xAAAC0005
1775059750375993688,9879,0x555C000A,0xAAAC0005
1775059750376005877,9880,0x555C000A,0xAAAC0005
1775059750376017388,9881,0x555C000A,0xAAAC0005
1775059750376028847,9882,0x555C000A,0xAAAC0005
1775059750376040514,9883,0x555C000A,0xAAAC0005
1775059750376051817,9884,0x555C000A,0xAAAC0005
1775059750376066610,9885,0x555C000A,0xAAAC0005
1775059750376078746,9886,0x555C000A,0xAAAC0005
1775059750376090465,9887,0x555C000A,0xAAAC0005
1775059750376102445,9888,0x555C000A,0xAAAC0005
1775059750376115467,9889,0x555C000A,0xAAAC0005
1775059750376127447,9890,0x555C000A,0xAAAC0005
1775059750376139218,9891,0x555C000A,0xAAAC0005
1775059750376150938,9892,0x555C000A,0xAAAC0005
1775059750376162605,9893,0x555C000A,0xAAAC0005
1775059750376174273,9894,0x555C000A,0xAAAC0005
1775059750376185836,9895,0x555C000A,0xAAAC0005
1775059750376197764,9896,0x555C000A,0xAAAC0005
1775059750376210421,9897,0x555C000A,0xAAAC0005
1775059750376222192,9898,0x555C000A,0xAAAC0005
1775059750376233547,9899,0x555C000A,0xAAAC0005
1775059750376245215,9900,0x555C000A,0xAAAC0005
1775059750376257820,9901,0x555C000A,0xAAAC0005
1775059750376269695,9902,0x555C000A,0xAAAC0005
1775059750376281519,9903,0x555C000A,0xAAAC0005
1775059750376293239,9904,0x555C000A,0xAAAC0005
1775059750376304698,9905,0x555C000A,0xAAAC0005
1775059750376316261,9906,0x555C000A,0xAAAC0005
1775059750376327928,9907,0x555C000A,0xAAAC0005
1775059750376339596,9908,0x555C000A,0xAAAC0005
1775059750376351315,9909,0x555C000A,0xAAAC0005
1775059750376362826,9910,0x555C000A,0xAAAC0005
1775059750376374129,9911,0x555C000A,0xAAAC0005
1775059750376385640,9912,0x555C000A,0xAAAC0005
1775059750376396787,9913,0x555C000A,0xAAAC0005
1775059750376408454,9914,0x555C000A,0xAAAC0005
1775059750376420799,9915,0x555C000A,0xAAAC0005
1775059750376432518,9916,0x555C000A,0xAAAC0005
1775059750376444238,9917,0x555C000A,0xAAAC0005
1775059750376456009,9918,0x555C000A,0xAAAC0005
1775059750376467520,9919,0x555C000A,0xAAAC0005
1775059750376478823,9920,0x555C000A,0xAAAC0005
1775059750376490282,9921,0x555C000A,0xAAAC0005
1775059750376502054,9922,0x555C000A,0xAAAC0005
1775059750376513409,9923,0x555C000A,0xAAAC0005
1775059750376524920,9924,0x555C000A,0xAAAC0005
1775059750376536587,9925,0x555C000A,0xAAAC0005
1775059750376548202,9926,0x555C000A,0xAAAC0005
1775059750376559818,9927,0x555C000A,0xAAAC0005
1775059750376575235,9928,0x555C000A,0xAAAC0005
1775059750376587788,9929,0x555C000A,0xAAAC0005
1775059750376599352,9930,0x555C000A,0xAAAC0005
1775059750376611227,9931,0x555C000A,0xAAAC0005
1775059750376622791,9932,0x555C000A,0xAAAC0005
1775059750376635135,9933,0x555C000A,0xAAAC0005
1775059750376646855,9934,0x555C000A,0xAAAC0005
1775059750376658626,9935,0x555C000A,0xAAAC0005
1775059750376670710,9936,0x555C000A,0xAAAC0005
1775059750376682326,9937,0x555C000A,0xAAAC0005
1775059750376693993,9938,0x555C000A,0xAAAC0005
1775059750376705608,9939,0x555C000A,0xAAAC0005
1775059750376717119,9940,0x555C000A,0xAAAC0005
1775059750376728735,9941,0x555C000A,0xAAAC0005
1775059750376740402,9942,0x555C000A,0xAAAC0005
1775059750376752382,9943,0x555C000A,0xAAAC0005
1775059750376764206,9944,0x555C000A,0xAAAC0005
1775059750376776967,9945,0x555C000A,0xAAAC0005
1775059750376788738,9946,0x555C000A,0xAAAC0005
1775059750376800666,9947,0x555C000A,0xAAAC0005
1775059750376812750,9948,0x555C000A,0xAAAC0005
1775059750376824887,9949,0x555C000A,0xAAAC0005
1775059750376836762,9950,0x555C000A,0xAAAC0005
1775059750376848482,9951,0x555C000A,0xAAAC0005
1775059750376861139,9952,0x555C000A,0xAAAC0005
1775059750376872598,9953,0x555C000A,0xAAAC0005
1775059750376884317,9954,0x555C000A,0xAAAC0005
1775059750376895672,9955,0x555C000A,0xAAAC0005
1775059750376907027,9956,0x555C000A,0xAAAC0005
1775059750376918590,9957,0x555C000A,0xAAAC0005
1775059750376930154,9958,0x555C000A,0xAAAC0005
1775059750376941717,9959,0x555C000A,0xAAAC0005
1775059750376952915,9960,0x555C000A,0xAAAC0005
1775059750376965052,9961,0x555C000A,0xAAAC0005
1775059750376976563,9962,0x555C000A,0xAAAC0005
1775059750376988126,9963,0x555C000A,0xAAAC0005
1775059750377000054,9964,0x555C000A,0xAAAC0005
1775059750377012086,9965,0x555C000A,0xAAAC0005
1775059750377023597,9966,0x555C000A,0xAAAC0005
1775059750377035264,9967,0x555C000A,0xAAAC0005
1775059750377046359,9968,0x555C000A,0xAAAC0005
1775059750377057922,9969,0x555C000A,0xAAAC0005
1775059750377073079,9970,0x555C000A,0xAAAC0005
1775059750377084955,9971,0x555C000A,0xAAAC0005
1775059750377096518,9972,0x555C000A,0xAAAC0005
1775059750377108081,9973,0x555C000A,0xAAAC0005
1775059750377119593,9974,0x555C000A,0xAAAC0005
1775059750377131104,9975,0x555C000A,0xAAAC0005
1775059750377142719,9976,0x555C000A,0xAAAC0005
1775059750377155584,9977,0x555C000A,0xAAAC0005
1775059750377167356,9978,0x555C000A,0xAAAC0005
1775059750377179388,9979,0x555C000A,0xAAAC0005
